PB010;PB020;PB030;PB040;PB060;PB100;PB110;PB120;PB130;PB140;PB150;PB190;PB200;PB220A;PE010;PE020;PE040;PL031;PL035;PL015;PL020;PL025;PL040;PL051;PL060;PL100;PL111;PL120;PL130;PL140;PL150;PL160;PL170;PL180;PL190;PH010;PH020;PH030;PH040;PH050;PH060;PH070;PY020N;PY035N;PY010G;PY020G;PY021G;PY030G;PY031G;PY035G;PY050G;PY080G;PY090G;PY100G;PY110G;PY120G;PY130G;PY140G;PY200G;PD020;PD030;PD050;PD060;PD070;PD080;PD090;PW010;PW020;PW030;PW040;PW050;PW060;PW070;PW080;PW090;PW100;PW110;PW120;PW130;PW140;PW150;PW160;PW170;PW180;PW190;PW200;PW210;PW220;PX010;PX020;PX030;PX040;PX050;PX200
2013;BE;294071;748.0851064;NA;4;2013;NA;4;1947;1;2;3;BE;2;NA;1;8;NA;NA;NA;NA;3;3;NA;NA;NA;NA;10;1;2;2;NA;NA;21;1;1;3;2;NA;2;NA;0;1;0;0;0;433;1;0;0;0;0;0;0;0;19762;0;1;1;1;1;1;1;NA;1;7;NA;3;9;3;4;2;3;3;NA;NA;7;7;7;6;8;1;1;NA;0;NA;NA;1;65;29407;1;2;945.4894729
2013;BE;294072;748.0851064;NA;2;2013;NA;3;1948;2;2;3;BE;2;NA;2;7;1;1;2;NA;3;9;NA;NA;NA;NA;5;1;2;NA;NA;NA;22;2;2;3;2;NA;2;NA;0;1;0;0;0;12779;1;0;0;0;0;17510;0;0;0;0;1;1;1;2;3;1;1;1;4;10;7;8;3;4;2;3;2;NA;NA;5;3;7;6;7;1;1;6;10;8;2;1;64;29407;1;7;675.0119525
2013;BE;294121;748.0851064;NA;3;2013;NA;4;1942;1;5;2;BE;2;NA;0;7;NA;NA;2;NA;3;0 - 1;70;NA;NA;NA;13;1;1;2;NA;NA;21;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;2000;0;0;0;47454;0;0;0;0;1;1;1;1;1;1;1;6;8;8;4;10;NA;2;3;4;2;NA;9;7;7;7;6;6;1;1;NA;NA;7;2;1;70;29412;1;2;630.7381478
2013;BE;294122;748.0851064;NA;3;2013;NA;1;1943;2;2;1;BE;2;NA;5;7;1;1;2;1;3;4;NA;NA;NA;NA;13;1;2;NA;NA;NA;19;2;2;3;2;NA;2;NA;0;1;10797;0;0;0;1;0;0;0;0;2747;0;0;0;0;1;1;1;1;2;1;1;5;6;NA;6;6;NA;3;1;NA;4;NA;NA;NA;0;5;NA;7;1;2;7;6;7;2;1;69;29412;1;7;586.6056971
2013;BE;294301;748.0851064;NA;2;2013;NA;4;1949;1;2;1;BE;2;NA;2;5;1;NA;1;NA;3;7;7;NA;NA;NA;NA;2;2;2;NA;NA;NA;1;2;2;2;NA;2;NA;375;1;0;0;0;0;1;480;0;0;5661;0;0;0;0;0;1;1;1;1;1;2;1;5;NA;8;99;7;4;3;4;NA;1;NA;NA;7;5;7;7;9;1;1;5;7;8;2;1;63;29430;1;7;NA
2013;BE;294302;748.0851064;NA;2;2013;NA;4;1954;2;2;2;BE;2;NA;2;8;NA;1;NA;NA;3;5;NA;NA;NA;NA;11;NA;1;NA;NA;NA;20;3;2;3;2;NA;2;NA;0;1;0;0;0;9811;1;840;0;0;0;0;0;0;16439;0;1;3;1;1;1;1;1;6;7;NA;NA;5;3;4;3;3;NA;9;NA;7;6;NA;7;7;NA;1;9;6;NA;2;1;58;29430;1;3;NA
2013;BE;294411;748.0851064;NA;3;2013;NA;1;1954;1;2;1;BE;2;NA;5;1;1;NA;NA;NA;3;3;36;NA;k;NA;13;1;1;2;1;NA;23;1;2;3;2;NA;2;NA;0;1;60064;0;0;0;1;910;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;5;10;10;8;9;4;5;NA;4;1;8;5;7;7;NA;7;9;1;1;7;6;7;2;1;58;29441;1;2;598.4712516
2013;BE;294412;748.0851064;NA;2;2013;NA;2;1952;2;2;2;BE;1;5;3;10;NA;1;2;NA;NA;4;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;1;1;2;NA;2;NA;0;1;0;0;0;10348;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;1;8;NA;8;7;NA;NA;3;NA;1;NA;NA;NA;7;7;NA;10;NA;1;NA;NA;6;NA;1;60;29441;1;6;760.3113077
2013;BE;294511;748.0851064;NA;2;2013;NA;2;1949;1;2;1;EU;2;NA;3;7;1;1;2;NA;3;8;NA;NA;NA;NA;5;1;2;NA;NA;NA;24;1;1;2;2;NA;NA;NA;0;1;0;0;0;25764;1;0;0;0;0;23587;0;0;0;0;1;1;1;1;1;1;1;1;7;10;8;8;3;4;3;4;2;NA;7;8;7;7;8;10;1;NA;6;6;7;1;1;63;29451;1;2;NA
2013;BE;294512;748.0851064;NA;2;2013;NA;1;1952;2;5;3;BE;2;NA;3;2;1;NA;NA;NA;3;3;NA;NA;l-n;NA;NA;1;2;2;NA;NA;17;3;2;3;2;1;1;NA;0;1;6878;606;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;1;5;7;9;8;8;5;3;1;2;1;NA;NA;10;10;NA;8;9;1;1;7;6;8;1;1;60;29451;1;2;1018.713085
2013;BE;294561;748.0851064;NA;2;2013;NA;2;1950;1;5;1;EU;2;NA;1;7;NA;1;NA;NA;3;9;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;2;1;2;2;NA;2;NA;0;1;0;0;0;10733;1;0;0;0;0;12081;0;0;0;0;1;1;1;1;1;1;1;1;7;8;2;10;NA;5;5;1;3;NA;NA;9;2;NA;7;9;1;1;5;6;8;2;1;62;29456;1;2;1214.902869
2013;BE;294562;748.0851064;NA;2;2013;NA;3;1952;2;2;3;BE;1;NA;2;10;NA;1;2;NA;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19;1;2;3;2;NA;2;NA;0;1;0;0;0;17602;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;NA;NA;5;8;8;5;3;2;NA;1;NA;NA;8;5;7;6;8;1;1;6;8;6;2;1;60;29456;1;6;584.0463152
2013;BE;294601;748.0851064;NA;3;2013;NA;1;1932;1;2;1;BE;2;NA;3;7;1;1;1;NA;NA;0 - 1;40;NA;NA;NA;3;1;2;NA;NA;NA;14;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;910;0;0;0;22958;0;0;0;0;1;1;1;3;1;1;1;1;8;8;0;10;NA;4;4;3;2;8;7;10;8;7;5;8;1;NA;3;3;10;NA;1;80;29460;1;2;580.9612185
2013;BE;294602;748.0851064;NA;2;2013;NA;1;1932;2;2;3;BE;1;NA;0;10;NA;2;NA;NA;3;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;3;2;NA;1;NA;0;1;0;0;0;14194;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;5;NA;10;NA;6;3;5;1;5;NA;NA;NA;8;6;6;6;NA;1;1;5;NA;7;1;1;80;29460;1;7;276.3477132
2013;BE;294861;748.0851064;NA;4;2013;NA;1;1957;1;5;3;BE;2;NA;1;5;1;NA;NA;NA;3;8;38;NA;NA;NA;NA;NA;2;2;NA;NA;18;1;2;3;2;NA;2;NA;4443;1;0;0;0;2993;1;930;0;0;37618;0;0;0;0;0;1;1;1;1;2;1;3;1;7;9;8;9;2;2;3;4;2;NA;NA;7;3;0;2;10;NA;1;2;8;7;2;1;55;29486;1;7;627.9315964
2013;BE;294862;748.0851064;NA;2;2013;NA;3;1958;2;2;2;BE;2;NA;3;2;NA;1;NA;NA;3;5;NA;NA;l-n;NA;NA;2;2;NA;NA;NA;22;3;1;3;2;NA;2;1;800;1;12984;0;0;22322;1;3200;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;8;9;7;NA;3;3;4;5;2;NA;9;10;8;NA;8;NA;1;1;7;5;7;2;1;54;29486;1;6;2185.619623
2013;BE;294941;748.0851064;NA;2;2013;NA;3;1981;2;1;3;BE;2;NA;3;2;1;NA;NA;NA;3;5;NA;NA;g;NA;11;1;2;NA;NA;NA;19;3;2;3;2;NA;2;NA;935;1;35314;0;0;14633;1;0;0;0;0;0;0;0;0;1217;1;1;1;1;1;1;1;5;8;7;7;NA;5;4;3;1;NA;8;5;NA;3;0;6;NA;1;1;5;8;8;2;1;31;29494;1;7;657.0537988
2013;BE;294942;748.0851064;NA;4;2013;NA;2;1977;1;2;2;BE;2;NA;5;1;1;NA;NA;NA;3;0 - 1;43;NA;q;NA;11;1;2;2;NA;NA;22;2;2;3;2;NA;2;NA;0;1;42812;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;1;1;9;8;8;9;4;3;2;4;3;8;10;5;NA;7;8;8;NA;1;5;7;8;1;1;35;29494;1;2;740.9174976
2013;BE;294951;748.0851064;NA;3;2013;NA;2;1944;1;2;1;BE;2;NA;3;7;1;NA;NA;NA;3;9;38;NA;NA;NA;13;NA;1;2;NA;NA;24;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;40596;0;0;0;0;1;1;2;1;2;1;1;5;10;8;10;8;2;3;2;3;1;8;10;7;7;6;5;7;1;1;6;NA;8;1;1;68;29495;1;6;NA
2013;BE;294952;748.0851064;NA;2;2013;NA;3;1944;2;2;1;BE;2;NA;3;7;1;NA;NA;NA;3;4;38;NA;NA;NA;15;NA;2;1;NA;NA;21;4;2;3;2;NA;2;NA;0;1;0;0;0;0;1;840;0;0;0;28619;0;0;0;0;1;3;1;2;1;1;1;1;8;99;7;4;3;5;2;3;NA;NA;5;8;7;6;2;NA;NA;1;NA;8;7;2;1;68;29495;1;5;NA
2013;BE;294971;748.0851064;NA;2;2013;NA;4;1952;1;2;1;BE;2;NA;3;7;NA;1;NA;NA;3;4;NA;NA;NA;NA;NA;2;1;2;NA;NA;14;4;2;3;2;NA;2;NA;0;1;0;0;0;7013;1;0;0;0;22317;0;0;0;0;0;1;1;1;1;2;2;1;5;9;7;7;9;3;5;2;4;3;9;NA;8;99;4;0;NA;1;1;7;7;8;2;1;60;29497;1;6;645.9703849
2013;BE;294972;748.0851064;NA;3;2013;NA;3;1956;2;2;1;BE;2;NA;5;10;NA;2;2;NA;NA;3;NA;NA;NA;NA;NA;1;NA;1;NA;NA;NA;1;1;3;2;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1475;1;1;1;1;1;2;3;5;7;1;NA;7;4;4;2;NA;2;NA;NA;10;5;6;NA;8;1;1;NA;9;NA;4;1;56;29497;1;2;1164.100413
2013;BE;294981;748.0851064;NA;3;2013;NA;1;1950;1;4;NA;BE;2;NA;2;7;1;NA;NA;NA;3;9;42;NA;NA;NA;13;1;1;2;NA;NA;21;2;1;2;2;NA;2;NA;0;1;7683;0;0;0;1;0;0;0;0;19731;0;0;0;0;1;1;1;1;2;1;1;5;9;9;8;NA;4;3;3;NA;2;NA;5;NA;3;6;6;9;1;NA;7;7;7;1;1;62;29498;1;6;381.5743
2013;BE;294982;748.0851064;NA;3;2013;NA;4;1952;2;2;1;BE;1;NA;2;10;NA;2;2;NA;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;3;2;3;2;NA;1;NA;0;1;0;0;0;6627;1;870;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;6;6;NA;NA;8;3;4;2;3;2;NA;NA;NA;NA;4;0;NA;1;1;NA;2;10;1;1;60;29498;1;5;751.9482477
2013;BE;295091;748.0851064;NA;2;2013;NA;1;1981;2;1;3;BE;2;NA;3;5;NA;1;NA;NA;3;9;NA;NA;NA;NA;NA;1;1;NA;NA;10;18;3;1;2;2;NA;2;NA;0;1;0;0;0;14100;1;0;0;0;10391;0;0;0;0;0;1;1;1;1;1;1;1;5;0;6;7;9;3;NA;3;5;4;9;NA;9;5;NA;4;9;1;1;1;10;9;1;1;31;29509;1;8;1168.67919
2013;BE;295092;748.0851064;NA;2;2013;NA;2;1977;2;2;3;Other;2;NA;0;2;1;NA;NA;NA;3;5;NA;NA;l-n;NA;NA;1;2;2;NA;2;17;2;2;3;2;NA;2;NA;0;1;26869;633;0;0;1;620;0;0;2072;0;0;0;0;0;1;1;1;1;1;1;1;1;8;9;8;8;2;4;2;5;4;7;NA;8;5;NA;6;8;1;1;7;5;9;1;1;35;29509;1;2;NA
2013;BE;295121;748.0851064;NA;2;2013;NA;1;1953;1;2;1;BE;2;NA;1;7;1;NA;NA;NA;3;8;38;NA;NA;7;NA;1;2;NA;NA;NA;21;2;2;2;2;NA;2;7;0;1;0;0;0;1380;1;0;0;0;0;0;45860;0;0;0;1;1;1;1;1;1;1;1;8;NA;9;9;4;5;3;5;1;7;NA;0;6;9;6;7;1;1;5;7;7;3;1;59;29512;1;2;NA
2013;BE;295122;748.0851064;NA;2;2013;NA;3;1951;2;2;3;BE;2;NA;1;10;NA;1;2;NA;3;;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;2;1;2;NA;2;NA;0;1;0;0;0;11410;1;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;1;5;4;6;3;9;3;4;NA;NA;3;NA;NA;8;5;6;4;9;1;1;5;NA;10;2;1;61;29512;1;7;504.2134719
2013;BE;295371;748.0851064;NA;4;2013;NA;1;1939;1;2;3;BE;2;NA;0;7;1;1;NA;NA;3;8;NA;NA;NA;NA;13;1;2;2;NA;NA;17;1;2;3;2;NA;2;NA;1507;1;0;0;0;0;1;0;0;0;0;25598;0;0;0;0;1;1;1;1;3;1;1;1;10;9;3;9;NA;5;3;5;2;8;NA;7;5;1;5;9;1;1;6;6;7;1;1;73;29537;1;2;1141.014349
2013;BE;295372;748.0851064;NA;2;2013;NA;1;1940;2;4;1;BE;2;NA;2;7;NA;1;NA;NA;2;;38;NA;NA;NA;NA;1;2;NA;7;NA;20;2;1;3;2;NA;2;NA;0;1;0;0;0;0;1;1700;0;0;12123;0;0;0;0;0;1;NA;1;2;2;2;1;5;7;3;5;8;2;NA;2;2;NA;8;NA;5;5;99;5;8;1;NA;4;4;4;2;1;72;29537;1;2;1225.544721
2013;BE;295381;748.0851064;NA;4;2013;NA;2;1946;1;2;1;BE;2;NA;3;7;1;1;2;NA;2;4;38;NA;NA;NA;13;1;1;2;NA;NA;16;2;2;3;1;NA;2;NA;1450;1;0;0;0;8621;1;0;0;0;0;28905;0;0;0;0;1;1;1;1;3;1;1;1;7;10;8;7;4;4;3;5;1;8;NA;8;5;NA;6;NA;1;1;6;8;99;1;1;66;29538;1;6;778.9321783
2013;BE;295382;748.0851064;NA;4;2013;NA;2;1951;2;2;1;BE;2;NA;3;4;NA;NA;NA;NA;3;5;55;NA;i;4;13;1;2;2;NA;NA;20;2;2;3;2;NA;2;NA;0;1;0;0;0;13555;1;0;29046;0;0;5809;0;0;0;0;1;1;1;1;1;1;1;5;8;9;6;8;5;5;3;NA;2;8;10;7;6;1;7;9;1;1;NA;7;8;1;1;61;29538;1;6;814.028332
2013;BE;295571;748.0851064;NA;2;2013;NA;4;1934;1;2;1;BE;2;NA;2;7;1;NA;NA;NA;2;0 - 1;35;NA;NA;NA;3;2;2;NA;NA;NA;19;1;1;3;2;NA;2;NA;0;1;0;0;0;10742;1;900;0;0;0;22756;0;0;0;0;1;1;1;1;2;1;1;1;8;5;5;8;4;NA;NA;5;3;8;NA;9;7;6;6;5;1;1;NA;8;7;3;1;78;29557;1;2;467.0076198
2013;BE;295572;748.0851064;NA;2;2013;NA;4;1940;2;2;3;BE;1;5;3;10;NA;1;2;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;16;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;NA;99;10;9;4;4;NA;NA;2;NA;NA;6;2;NA;8;7;NA;1;7;NA;10;4;1;72;29557;1;6;677.647853
2013;BE;295611;748.0851064;NA;3;2013;NA;2;1944;1;2;1;BE;2;NA;1;7;1;1;NA;NA;3;3;NA;NA;NA;NA;13;1;2;NA;2;NA;21;2;2;3;2;NA;2;8;1680;1;0;0;0;0;1;0;0;0;0;20441;0;0;0;0;1;1;1;1;1;1;3;5;7;6;3;8;NA;3;NA;4;2;NA;NA;8;0;5;8;8;1;1;6;5;8;NA;1;68;29561;1;2;444.2550769
2013;BE;295612;748.0851064;NA;3;2013;NA;3;1947;2;2;3;BE;2;NA;2;8;1;NA;2;NA;3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;2;2;3;2;NA;2;NA;0;1;0;0;0;13638;1;0;0;0;0;0;0;0;6927;0;1;1;1;1;3;2;1;5;NA;5;6;9;3;3;2;NA;1;NA;NA;7;6;NA;NA;NA;1;2;7;6;NA;4;1;65;29561;1;6;NA
2013;BE;295671;748.0851064;NA;4;2013;NA;2;1968;1;2;1;BE;2;NA;5;1;1;NA;NA;NA;3;2;50;NA;p;NA;12;1;2;2;NA;NA;19;3;2;3;2;NA;2;NA;0;1;53221;643;0;0;1;1300;0;0;0;0;0;0;0;0;1;1;1;3;1;1;1;1;7;9;8;9;3;NA;2;2;NA;9;6;9;7;6;5;8;1;1;8;8;9;2;1;44;29567;1;3;504.0584242
2013;BE;295672;748.0851064;NA;4;2013;NA;3;1968;2;2;3;EU;2;NA;3;2;NA;NA;1;1;3;9;NA;NA;b-e;NA;NA;1;2;NA;NA;NA;21;2;1;3;2;NA;2;NA;0;1;13354;311;0;17485;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;5;7;1;8;7;NA;4;2;4;NA;6;NA;8;7;NA;6;8;NA;NA;NA;NA;8;4;1;44;29567;1;2;604.1938403
2013;BE;295681;748.0851064;NA;2;2013;NA;3;1950;1;2;3;EU;2;NA;5;7;NA;2;1;NA;2;4;80;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;4;1;1;2;NA;2;7;1540;1;0;0;0;0;1;840;11953;0;0;2540;0;0;0;0;1;1;1;1;3;1;3;1;8;10;7;8;3;5;3;NA;2;NA;NA;7;7;7;5;NA;1;1;4;9;5;2;1;62;29568;1;7;NA
2013;BE;295682;748.0851064;NA;2;2013;NA;4;1964;2;2;3;BE;2;NA;3;10;NA;1;NA;NA;4;;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18;2;2;3;2;NA;1;NA;0;1;0;0;0;15462;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;5;8;NA;6;8;5;NA;5;1;3;NA;NA;9;2;10;NA;NA;1;2;4;7;NA;1;1;48;29568;1;5;425.821279
2013;BE;295701;748.0851064;NA;3;2013;NA;4;1941;1;2;1;BE;2;NA;0;7;1;1;NA;NA;3;5;32;NA;NA;NA;NA;1;2;2;NA;NA;17;2;2;1;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;34617;0;0;0;0;1;1;1;2;1;1;1;4;7;8;NA;8;2;3;3;4;2;7;NA;6;7;0;6;8;1;2;NA;7;7;2;1;71;29570;1;5;1168.67919
2013;BE;295702;748.0851064;NA;3;2013;NA;1;1948;2;2;2;BE;2;NA;2;10;NA;NA;2;NA;3;9;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;1;2;3;2;NA;2;NA;1680;1;0;0;0;0;1;444;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;5;NA;5;NA;NA;NA;NA;2;5;NA;NA;NA;NA;5;2;8;NA;1;NA;7;8;8;1;1;64;29570;1;2;NA
2013;BE;296111;748.0851064;NA;2;2013;NA;2;1943;1;2;1;BE;2;NA;2;7;1;1;NA;NA;3;8;NA;NA;NA;NA;6;1;2;NA;2;NA;NA;3;1;3;2;NA;2;NA;644;1;0;0;0;0;1;0;0;0;0;14514;0;0;0;0;1;1;1;3;1;1;1;1;10;8;7;9;4;1;2;1;3;NA;NA;6;99;5;8;NA;1;1;0;8;7;1;1;69;29611;1;7;941.1914925
2013;BE;296112;748.0851064;NA;2;2013;NA;1;1946;2;4;3;BE;2;NA;1;7;NA;NA;NA;NA;3;;19;NA;NA;NA;13;1;2;NA;NA;NA;21;2;2;3;2;NA;2;NA;0;1;0;0;0;15445;1;886;0;0;0;22547;0;0;0;0;1;1;1;1;1;1;2;1;8;3;7;9;2;4;2;5;2;NA;NA;NA;2;5;7;7;NA;1;5;8;7;3;1;66;29611;1;2;1253.64012
2013;BE;296181;748.0851064;NA;3;2013;NA;3;1968;1;2;1;EU;2;NA;3;2;1;NA;1;NA;3;5;25;NA;g;NA;NA;1;2;NA;NA;NA;30;3;2;3;2;NA;2;NA;0;1;20138;1539;0;16415;1;648;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;5;7;9;9;7;4;NA;3;5;2;NA;NA;8;4;6;6;9;1;1;6;6;5;1;1;44;29618;1;NA;1628.415402
2013;BE;296182;748.0851064;NA;2;2013;NA;3;1982;1;1;1;BE;2;NA;3;1;NA;NA;NA;NA;3;3;40;NA;q;NA;4;1;2;2;NA;NA;21;1;1;3;1;NA;2;NA;4800;1;29650;0;0;8617;1;0;0;0;1683;0;0;0;0;0;1;1;1;1;3;3;1;5;10;5;NA;9;3;4;NA;5;2;9;8;8;NA;NA;NA;8;1;1;3;10;5;2;1;30;29618;1;2;854.0689929
2013;BE;296431;748.0851064;NA;2;2013;NA;4;1944;1;2;3;EU;2;NA;1;7;NA;NA;2;NA;3;7;20;NA;NA;NA;12;1;NA;2;NA;NA;21;2;2;3;2;NA;2;NA;0;1;0;0;0;12250;1;250;0;0;0;21036;0;0;0;0;1;1;1;1;1;1;1;5;8;8;9;NA;3;NA;1;2;3;NA;NA;6;2;6;9;9;1;1;7;8;8;3;1;68;29643;1;2;1026.029362
2013;BE;296432;748.0851064;NA;2;2013;NA;1;1944;2;4;1;BE;2;NA;5;7;1;NA;NA;NA;3;5;30;NA;NA;NA;12;1;2;2;4;NA;23;2;2;3;2;1;2;NA;0;1;0;0;0;0;1;0;0;0;0;30729;0;0;0;0;1;1;1;1;1;1;1;4;7;8;7;8;3;4;2;4;3;7;NA;8;4;5;6;6;1;1;7;5;6;3;1;68;29643;1;2;527.5343455
2013;BE;296641;748.0851064;NA;2;2013;NA;4;1936;1;2;3;BE;2;NA;2;7;1;1;NA;NA;3;7;NA;NA;NA;NA;15;1;2;2;NA;NA;23;2;2;3;2;NA;2;5;0;1;0;0;0;22744;1;940;0;0;0;21634;0;0;0;0;1;1;1;1;1;1;1;5;8;8;7;NA;3;5;3;5;3;5;NA;6;6;NA;NA;7;1;1;8;7;7;2;1;76;29664;1;2;858.2192359
2013;BE;296642;748.0851064;NA;2;2013;NA;4;1948;2;2;3;BE;2;NA;5;7;NA;2;NA;NA;3;3;NA;NA;NA;NA;12;NA;2;NA;NA;NA;17;3;1;3;2;NA;2;NA;0;1;0;0;0;22854;1;0;0;0;0;13130;0;0;0;0;1;1;1;1;3;1;1;5;8;7;9;NA;1;5;1;5;2;NA;NA;9;NA;5;8;9;1;2;8;7;7;2;1;64;29664;1;2;811.8204221
2013;BE;296821;748.0851064;NA;2;2013;NA;3;1976;1;5;1;BE;2;NA;5;1;1;NA;NA;NA;3;0 - 1;37;NA;o;NA;2;1;1;2;NA;NA;22;1;2;2;2;NA;2;NA;0;1;32103;744;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;1;1;9;8;9;6;5;5;3;5;2;8;NA;7;5;7;NA;9;2;2;5;5;6;2;1;36;29682;1;6;616.7297783
2013;BE;296822;748.0851064;NA;2;2013;NA;2;1973;2;2;2;BE;2;NA;5;1;1;NA;NA;NA;2;2;45;NA;l-n;NA;11;1;1;2;NA;NA;26;2;1;3;2;NA;2;NA;8990;1;38641;1855;0;11714;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;NA;8;8;9;5;3;NA;5;4;2;9;NA;8;3;5;0;8;NA;1;6;8;7;NA;1;39;29682;1;6;NA
2013;BE;297661;748.0851064;NA;2;2013;NA;2;1965;2;2;1;BE;2;NA;1;2;1;NA;NA;NA;3;5;30;NA;q;NA;NA;1;2;2;NA;NA;19;2;2;3;2;NA;2;NA;0;1;35532;0;0;0;1;910;0;0;1053;0;0;0;0;0;1;1;1;1;1;1;1;1;7;9;7;NA;4;5;1;5;NA;NA;NA;10;0;6;NA;NA;1;1;7;9;NA;1;1;47;29766;1;6;820.0808847
2013;BE;297861;748.0851064;NA;2;2013;NA;1;1939;1;2;1;BE;2;NA;0;7;NA;1;NA;NA;3;9;25;NA;NA;NA;4;1;2;2;NA;NA;19;1;1;1;NA;NA;2;NA;0;1;0;0;0;12443;1;0;0;0;0;20385;0;0;0;0;1;1;1;1;1;1;1;1;8;6;8;8;NA;4;3;5;3;8;10;7;7;5;8;8;1;1;8;8;7;2;1;73;29786;1;7;NA
2013;BE;297862;748.0851064;NA;2;2013;NA;3;1944;2;2;1;BE;2;NA;2;10;NA;2;2;NA;NA;9;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;2;2;3;NA;NA;2;NA;0;1;0;0;0;0;1;948;0;0;0;0;0;0;0;0;1;3;1;1;3;1;1;1;8;NA;10;7;NA;5;NA;1;1;NA;NA;NA;2;6;NA;10;NA;1;7;2;NA;NA;1;68;29786;1;2;917.7113927
2013;BE;297871;748.0851064;NA;2;2013;NA;2;1944;1;2;3;EU;1;NA;1;7;NA;2;1;NA;3;0 - 1;NA;NA;j;NA;NA;NA;NA;NA;NA;NA;16;3;1;2;2;NA;2;NA;0;1;0;0;0;12838;1;910;0;0;0;10635;0;0;0;0;1;1;1;1;1;1;1;1;NA;8;7;NA;NA;3;3;3;2;NA;NA;0;5;0;6;6;NA;1;6;6;6;1;1;68;29787;1;7;1054.875536
2013;BE;297872;748.0851064;NA;2;2013;NA;3;1944;2;4;1;BE;2;NA;1;7;NA;1;2;NA;NA;;NA;NA;NA;4;11;1;1;1;NA;NA;22;2;2;3;2;NA;2;NA;0;1;0;0;0;4546;1;0;0;0;0;24610;0;0;0;398;1;1;1;1;1;1;1;5;99;NA;4;6;NA;3;2;NA;NA;NA;NA;8;7;3;3;10;2;1;NA;6;8;3;1;68;29787;1;2;1388.03199
2013;BE;297991;748.0851064;NA;2;2013;NA;1;1954;1;2;3;BE;2;NA;5;1;1;NA;NA;NA;3;2;38;NA;j;NA;12;1;2;2;1;NA;18;2;2;3;2;NA;2;NA;0;1;92873;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;1;5;8;8;8;8;NA;5;2;4;2;6;NA;8;4;2;5;8;1;1;8;8;8;2;1;58;29799;1;2;617.5582325
2013;BE;297992;748.0851064;NA;2;2013;NA;2;1957;2;5;1;BE;2;NA;3;3;1;NA;NA;NA;3;5;38;5;g;NA;13;1;NA;2;NA;NA;14;1;2;3;2;NA;2;NA;0;1;0;0;0;11632;1;0;47833;0;0;0;0;0;0;0;1;NA;1;1;3;1;1;6;5;NA;7;8;4;4;4;NA;2;8;NA;9;7;3;7;9;1;1;1;9;4;2;1;55;29799;1;2;649.0273342
2013;BE;298081;748.0851064;NA;2;2013;NA;1;1953;1;5;1;BE;2;NA;1;1;1;NA;NA;NA;3;7;NA;NA;o;NA;NA;1;2;NA;NA;NA;17;1;1;3;2;NA;2;NA;1056;1;29919;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;7;8;4;NA;5;3;NA;5;2;NA;NA;9;3;0;7;10;1;1;7;9;8;1;1;59;29808;1;2;1319.695055
